구영테크,53270,자동차 신품 부품 제조업,엔진 브라켓(Engine Bracket) 등,2002.2.7,12월,이희화,http://www.guyoungtech.com,대구광역시
한국기업평가,34950,기타 사업지원 서비스업,"신용평가, 컨설팅, 위험관리솔루션",2002.2.7,12월,김기범,http://www.korearatings.com,서울특별시
뉴보텍,60260,플라스틱제품 제조업,"고강성 PVC DC, HDPE 등",2002.2.5,12월,황문기,http://www.nuvotec.co.kr,강원특별자치도
동양에스텍,60380,1차 철강 제조업,"열연박판, 열연후판, 무늬강판",2002.2.5,12월,조남욱,http://www.dystec.co.kr,대전광역시
백금T&A,46310,통신 및 방송 장비 제조업,레이더디텍터,2002.2.5,12월,임학규,http://www.bgtna.com,경기도
파나케이아,58530,특수 목적용 기계 제조업,"PCB생산 장비 제조(로더, 언로더, 레이업시스템 등)",2002.2.5,12월,박한천,http://panaceainc.co.kr,경기도
고려신용정보,49720,기타 사업지원 서비스업,"채권추심, 신용조사",2002.1.31,12월,윤태훈,http://www.koryoinfo.co.kr,서울특별시
제일바이오,52670,의약품 제조업,동물사료첨가제,2002.1.24,12월,심광경,http://www.cheilbio.com,경기도
서울반도체,46890,반도체 제조업,"Display, Chip LED, Lamp",2002.1.17,12월,"이정훈, 홍명기",http://www.seoulsemicon.com,경기도
아가방컴퍼니,13990,생활용품 도매업,유아용 의류 및 용품,2002.1.17,12월,신상국,http://www.agabang.com,서울특별시
엔터파트너즈,58450,플라스틱제품 제조업,"컴퓨터, 복사기 등의 부품",2002.1.17,12월,홍상혁,http://www.ilya.co.kr,서울특별시
미코,59090,반도체 제조업,반도체 및 디스플레이 부품 제조,2002.1.15,12월,이석윤,http://www.mico.kr,경기도
유신,54930,"건축기술, 엔지니어링 및 관련 기술 서비스업",토목설계 및 감리,2002.1.15,12월,"한영수, 박석성(각자대표)",http://www.yooshin.co.kr,서울특별시
프럼파스트,35200,플라스틱제품 제조업,주택건설용 플라스틱 배관,2002.1.15,12월,원재희,http://www.plumbfast.co.kr,세종특별자치시
한국컴퓨터,54040,전자부품 제조업,PCB Assembly (PBA),2002.1.15,12월,강창귀,http://www.kci.co.kr,경상북도
대동스틸,48470,1차 철강 제조업,"열연박판, 후판, 무늬강판 외",2002.1.10,12월,임형기 임주희(각자대표이사),http://WWW.DAEDONGSTEEL.CO.KR,인천광역시
링네트,42500,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축(Network Integration),2002.1.10,12월,이주석,http://www.ringnet.co.kr,서울특별시
큐로컴,40350,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합, 지능형교통시스템",2002.1.10,12월,조중기,http://www.curocom.com,서울특별시
팬스타엔터프라이즈,54300,일반 목적용 기계 제조업,자동차 정비용 리프트,2002.1.10,12월,"김현겸, 강병수",http://www.heshbon.com,부산광역시
한빛소프트,47080,소프트웨어 개발 및 공급업,"게임(스타크래프트 등), 교육, 솔루션",2002.1.10,12월,이승현,http://www.hanbitsoft.co.kr,서울특별시
NHN KCP,60250,기타 정보 서비스업,전자결제서비스업,2002.1.8,12월,박준석,http://www.kcp.co.kr,서울특별시
CNT85,56730,건물설비 설치 공사업,산업설비 제조외,2002.1.4,12월,박종승,http://www.cnt85.com,경기도
금강철강,53260,1차 철강 제조업,"냉연압연강판, 산세코일",2002.1.4,12월,"주광남, 주성호(각자 대표)",http://www.kksteel.co.kr,서울특별시
룽투코리아,60240,소프트웨어 개발 및 공급업,"모바일게임(열혈강호,검과마법)",2002.1.4,12월,유진,http://www.longtukorea.kr/,경기도
동아화성,41930,고무제품 제조업,자동차용 고무부품,2001.12.26,12월,"임경식, 성락제",http://www.dahs.co.kr,경상남도
비츠로시스,54220,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","원방감시제어시스템, 분산제어시스템",2001.12.26,12월,이기재,http://www.vitzrosys.com,서울특별시
오리엔탈정공,14940,일반 목적용 기계 제조업,선박용 기계제품(크레인 등),2001.12.26,12월,박세철,http://www.opco.co.kr,부산광역시
웰킵스하이텍,43590,반도체 제조업,"DRIVER-IC,DDI Package,트랜스포머,코일",2001.12.20,12월,박기태,http://www.welkeepshitech.com,경기도
리노공업,58470,전자부품 제조업,"리노핀, 반도체 소켓 등",2001.12.18,12월,이채윤,http://leeno.com/kr,부산광역시
성우테크론,45300,전자부품 제조업,"리드프레임,반도체검사장비",2001.12.18,12월,박찬홍,http://www.swmv.co.kr,경상남도
에스에프에이,56190,특수 목적용 기계 제조업,"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기",2001.12.18,12월,김영민,http://www.sfa.co.kr,경기도
신화인터텍,56700,플라스틱제품 제조업,디스플레이 BLU용 광학필름,2001.12.13,12월,안철흥,http://www.shinwha.com,충청남도
엑사이엔씨,54940,실내건축 및 건축마무리 공사업,실내건축 공사업,2001.12.13,12월,김성후 (단독 대표이사),http://www.exaenc.com,서울특별시
피에이치에이,43370,자동차 신품 부품 제조업,"자동차용 도어랫치, 도어힌지",2001.12.13,12월,허승현,http://www.phauto.co.kr,대구광역시
APS,54620,기타 금융업,인터넷 트래픽 솔루션,2001.12.4,12월,정기로,http://www.apsholdings.co.kr,경기도
코위버,56360,통신 및 방송 장비 제조업,"가입가계 가입자계 광단국장치,SONs-51,OMS-155M,OCSU,E2 가입자 전송장비,SDS-2500 등",2001.12.4,12월,황인환,http://www.coweaver.co.kr,서울특별시
성호전자,43260,전자부품 제조업,"전원공급장치,필름콘덴서",2001.11.29,12월,박성재,http://www.sungho.net,서울특별시
MIT,38340,전자부품 제조업,캐패시터,2001.11.22,12월,김택환,http://www.m-it.co.kr,서울특별시
YW,51390,상품 종합 도매업,도소매,2001.11.15,12월,우병일,http://www.ywtc.com,경기도
삼영엠텍,54540,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 특수장치, 교량부품",2001.11.15,12월,전창옥,http://www.symtek.co.kr,경상남도
이니텍,53350,소프트웨어 개발 및 공급업,정보보안 및 인증솔루션,2001.11.15,12월,옥성환,http://www.initech.com,서울특별시
에이디칩스,54630,그외 기타 제품 제조업,"업소용냉동냉장, 반도체칩",2001.11.13,12월,김미선,http://www.adc.co.kr,경기도
유진로봇,56080,특수 목적용 기계 제조업,"청소로봇, 완구류외",2001.11.13,12월,박성주,http://www.yujinrobot.com,인천광역시
태웅,44490,기타 금속 가공제품 제조업,자유형단조품,2001.11.8,12월,장희상,http://www.taewoong.com,부산광역시
경남제약,53950,의약품 제조업,PCB 드릴가공,2001.11.6,12월,홍상혁,http://www.kyungnampharm.co.kr,경상남도
삼보모터스,53700,자동차 신품 부품 제조업,증명서 자동발급기,2001.11.6,12월,이재하,http://www.sambomotos.co.kr,대구광역시
한컴위드,54920,소프트웨어 개발 및 공급업,전자상거래 보안 솔루션,2001.11.1,12월,송상엽,http://www.hsecure.co.kr,경기도
코미팜,41960,의약품 제조업,동물약품,2001.10.30,12월,"양경훈, 문성철(각자 대표이사)",http://www.komipharm.com,경기도
프리엠스,53160,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설장비용 전장품,제어기",2001.10.30,12월,박흥식,http://www.freems.co.kr,경기도
코나아이,52400,소프트웨어 개발 및 공급업,"전자화폐, 단말기, 수집/정산시스템",2001.10.18,12월,조정일,http://www.konai.co.kr,서울특별시
메디콕스,54180,선박 및 보트 건조업,XML/SGML 관련 제품 및 솔루션,2001.10.16,12월,현경석,http://www.megabion.co.kr,서울특별시
SGA,49470,소프트웨어 개발 및 공급업,"산업용컴퓨터 제조, 판매",2001.10.11,12월,최영철,http://www.sgacorp.kr,서울특별시
엑서지21,43090,기타 전문 도매업,"바이오리엑터(Bioreactor, 생물반응기)",2001.10.11,12월,장윤식,http:// https://exergy21.net,서울특별시
지에스이,53050,연료용 가스 제조 및 배관공급업,도시가스,2001.10.11,12월,유석형,http://www.yesgse.com,경상남도
아이디스홀딩스,54800,기타 전문 서비스업,비금융지주회사,2001.9.27,12월,김영달,http://www.idisholdings.co.kr,대전광역시
코데즈컴바인,47770,봉제의복 제조업,패션의류,2001.9.18,12월,김호덕,http://www.codes-combine.co.kr,서울특별시
안랩,53800,소프트웨어 개발 및 공급업,바이러스백신 프로그램,2001.9.13,12월,강석균,http://www.ahnlab.com,경기도
YTN,40300,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고/협찬 및 프로그램 제작,2001.9.4,12월,우장균,http://www.ytn.co.kr,서울특별시
CMG제약,58820,의약품 제조업,의약품,2001.8.31,12월,이주형,http://www.cmgpharma.co.kr,서울특별시
JYP Ent.,35900,오디오물 출판 및 원판 녹음업,오디오물 출판 및 원판 녹음 관련 제품,2001.8.30,12월,정욱,http://www.jype.com,서울특별시
한국테크놀로지,53590,가전제품 및 정보통신장비 소매업,신재생에너지관련장비,2001.8.23,12월,신용구,http://www.myht.co.kr,서울특별시
KCC건설,21320,건물 건설업,"토목 건축공사, 분양공사",2001.8.21,12월,"정몽열,이창호",http://www.kccworld.net,서울특별시
세동,53060,자동차 신품 부품 제조업,"도어벨트, 몰딩",2001.8.17,12월,윤정상,http://www.saedong.co.kr,부산광역시
프로텍,53610,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",2001.8.17,12월,최승환,http://www.protec21.co.kr,경기도
액토즈소프트,52790,소프트웨어 개발 및 공급업,온라인 게임 및 모바일 게임,2001.8.14,12월,구오하이빈(Guo Haibin),http://www.actoz.com,서울특별시
세코닉스,53450,사진장비 및 광학기기 제조업,"모바일용 카메라렌즈, 차량용 카메라 및 광학부품",2001.8.9,12월,박은경,http://www.sekonix.com,경기도
바이넥스,53030,의약품 제조업,"정장제, 소화제",2001.8.7,12월,이혁종,http://www.bi-nex.co.kr,부산광역시
오성첨단소재,52420,플라스틱제품 제조업,"보호, 기능성 필름",2001.8.7,12월,이장원,http://www.osungam.com,전북특별자치도
태양,53620,기타 금속 가공제품 제조업,"휴대용 부탄가스, 에어졸캔, 외주수탁품",2001.8.7,12월,현창수,http://sungroup.kr/taeyangsun/,충청남도
씨티프라퍼티,52300,상품 종합 도매업,운송,2001.8.2,12월,최진욱,http://www.chorokbaemcompany.com,서울특별시
유아이엘,49520,전자부품 제조업,"스마트폰 기구부품(키버튼,금속부품,부자재,악세서리 등)",2001.8.2,12월,김시균,http://www.e-uil.com,경기도
대원미디어,48910,기타 전문 도매업,"캐릭터 사업, 만화영화 제작",2001.7.31,12월,"정욱, 정동훈",http://daewonmedia.com,서울특별시
중앙첨단소재,51980,플라스틱제품 제조업,PVC샤시,2001.7.31,12월,김영신,http://joongang.co.kr,경기도
CJ프레시웨이,51500,음·식료품 및 담배 도매업,"식자재유통, 단체급식",2001.7.26,12월,정성필,http://www.cjfreshway.com,경기도
파인디앤씨,49120,전자부품 제조업,"CHASSIS , 금형",2001.7.26,12월,"홍성천,김종찬(각자대표)",http://www.finednc.co.kr,충청남도
디지아이,43360,컴퓨터 및 주변장치 제조업,"잉크젯 플로터, 커팅 플로터",2001.7.20,12월,최동호,http://www.dgi-net.com,경기도
코텍,52330,영상 및 음향기기 제조업,산업용 모니터,2001.7.10,12월,김영달,http://www.kortek.co.kr,인천광역시
한네트,52600,전기 통신업,"현금서비스, 예금인출",2001.7.10,12월,김선종,http://www.hannet.net,서울특별시
에스티큐브,52020,기계장비 및 관련 물품 도매업,"전자부품, 정보통신기기, 지능형로봇외",2001.7.5,12월,정현진,http://www.stcube.com,서울특별시
티에스넥스젠,43220,특수 목적용 기계 제조업,"발전설비 Damper, 전력설비 Busway",2001.7.3,12월,"이형승, 조용준(공동대표이사)",http://www.hlbpower.com,서울특별시
스카이문스테크놀로지,33790,소프트웨어 개발 및 공급업,무선통신시스템용 중계기,2001.6.26,12월,예마오창 (Ye Maochang),http://www.seohwa.co.kr,경기도
큐로홀딩스,51780,음·식료품 및 담배 소매업,"DTIS, Probe Card, H.F PCB",2001.6.26,12월,조중기,http://www.curoholdings.com,서울특별시
나라엠앤디,51490,특수 목적용 기계 제조업,"금형,사출 및 판금부품",2001.6.12,12월,김영조,http://www.naramnd.com,경상남도
에코바이오,38870,사업시설 유지·관리 서비스업,"판매시점정보시스템(POS), 금전등록기",2001.5.29,12월,송효순,http://www.ecoenergyholdings.com,서울특별시
에이텍,45660,컴퓨터 및 주변장치 제조업,"PC,모니터",2001.5.24,12월,"신승영, 이상훈(각자 대표이사)",http://www.atec.kr,경기도
대아티아이,45390,기타 전기장비 제조업,"EDMS(Enterprise Document Management System)-전사적문서관리시스템,KMS-지식경영시스템",2001.5.17,12월,이일수,http://www.daeati.co.kr,경기도
캠시스,50110,전자부품 제조업,휴대폰용 카메라모듈,2001.5.17,12월,박영태 (단일대표),http://www.cammsys.net,인천광역시
현대바이오랜드,52260,기타 화학제품 제조업,"천연물질 추출물, 미생물 배양제품",2001.5.17,12월,이희준,http://www.hyundaibioland.co.kr,충청북도
SFA반도체,36540,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",2001.5.2,12월,김영민,http://www.sfasemicon.com,충청남도
삼표시멘트,38500,기타 비금속 광물제품 제조업,"시스템통합(SI), 네트워크장비",2001.2.1,12월,"배동환, 이원진(각자대표)",http://www.tycement.co.kr,강원특별자치도
HLB이노베이션,24850,전자부품 제조업,리드프레임,2001.1.18,12월,-,http://www.psmc.co.kr,경기도
SM C&C,48550,광고업,"영상콘텐츠 제작 및 매니지먼트, 광고, 여행",2001.1.18,12월,남궁철,http://www.smcultureandcontents.com,서울특별시
승일,49830,기타 금속 가공제품 제조업,"에어졸캔,에어졸발브,일반관",2001.1.18,12월,현창수,http://sungroup.kr/seungilsun/,충청남도
조광ILI,44060,일반 목적용 기계 제조업,"안전밸브,스팀트랩",2001.1.18,12월,홍기흥,http://www.jokwang.co.kr,경상남도
TPC,48770,일반 목적용 기계 제조업,"구동기기(실린더), 방향제어기(밸브)",2001.1.16,12월,"엄주섭, 엄재윤",http://www.TPCpage.com,인천광역시
코메론,49430,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","줄자, 냉간압연",2001.1.16,12월,강동헌,http://www.komelon.co.kr,부산광역시
블레이드 Ent,44480,고무제품 제조업,"콘돔,고무골무,의료용 장갑",2001.1.11,12월,"홍상혁, 심화석(각자대표이사)",http://www.unidusok.com,충청북도
삼화네트웍스,46390,"영화, 비디오물, 방송프로그램 제작 및 배급업","시스템통합(SI), 시스템유지(SM)",2001.1.11,12월,"공동대표이사 안제현, 신상윤",http://www.shnetworks.co.kr,서울특별시
성광벤드,14620,1차 철강 제조업,관이음쇠,2001.1.11,12월,안 재 일,http://www.skbend.com,부산광역시
유라테크,48430,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","점화코일, 스파크플러그",2001.1.11,12월,엄대열,http://www.yuratech.co.kr,세종특별자치시
삼현철강,17480,1차 철강 제조업,"후판,열연후판,산세판박,무늬강판,용단철강,형강외",2001.1.9,12월,조 윤 선,http://www.samsteel.co.kr,경상남도
오픈베이스,49480,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","트래픽솔루션(웹스위치,트래픽서버)",2001.1.9,12월,"황철이, 정진섭(각자 대표이사)",http://www.openbase.co.kr,서울특별시
KCI,36670,기타 화학제품 제조업,"폴리머,레진,계면활성제",2001.1.3,12월,이진용,http://www.kciltd.com,충청남도
라온시큐어,42510,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급,2001.1.3,12월,"이순형,이정아(각자대표)",http://www.raonsecure.com,서울특별시
오로라,39830,전문디자인업,"캐릭터디자인,캐릭터완구 등",2001.1.3,12월,노재연,http://www.auroraworld.com,서울특별시
금화피에스시,36190,전기 및 통신 공사업,"설비,철물,전기,강구조물",2000.12.26,12월,"김성기,김경태(각자대표)",http://www.geumhwa.co.kr,서울특별시
코다코,46070,자동차 신품 부품 제조업,"Oil Pump, Throttle Body",2000.12.26,12월,인귀승,http://www.kodaco.co.kr,충청남도
인바디,41830,의료용 기기 제조업,정밀 체성분 분석기,2000.12.14,12월,"차기철,이라미 각자대표이사",http://www.inbody.com,서울특별시
고려제약,14570,의약품 제조업,"하벤(종합감기약),뉴로메드(치매치료제)등",2000.12.7,12월,"박해룡, 박상훈 (각자대표)",http://www.nicepharma.com,경기도
크린앤사이언스,45520,일반 목적용 기계 제조업,자동차용 여과지,2000.12.5,12월,곽규범,http://www.cands.co.kr,서울특별시
KD,44180,건물 건설업,건설사업(완성건물),2000.11.16,12월,안태일,http://kdcon.co.kr,경기도
이글벳,44960,기타 전문 도매업,"아바텍,아목사실린사 등",2000.11.16,12월,"강승조, 강태성(각자 대표이사)",http://www.eaglevet.com,충청남도
아즈텍WB,32080,"섬유제품 염색, 정리 및 마무리 가공업",직물,2000.10.26,12월,허 재 명,http://www.aztechwb.com,부산광역시
오리콤,10470,광고업,광고대행,2000.10.24,12월,"고영섭, 김성대(각자 대표이사)",http://www.oricom.co.kr,서울특별시
위닉스,44340,가정용 기기 제조업,일반목적용 기계제조업,2000.10.24,12월,"윤희종, 윤철민",http://www.e-winix.co.kr,경기도
상지카일룸,42940,건물 건설업,"건설업, 고급빌라 건축 및 일반 건축, 주택공급 등",2000.10.19,12월,김영신,http://www.sangji.co.kr/,서울특별시
엔피케이,48830,합성고무 및 플라스틱 물질 제조업,합성고무 및 플라스틱물질 제조업,2000.10.12,12월,"최상건, 최윤혁 각자 대표",http://www.npk.co.kr,경상북도
삼천당제약,250,의약품 제조업,"하메론, 아토로우",2000.10.4,12월,전인석,http://www.scd.co.kr,경기도
에이치케이,44780,특수 목적용 기계 제조업,레이저가공 절단기,2000.9.7,12월,계명재,http://www.hk-global.com,경기도
정원엔시스,45510,기계장비 및 관련 물품 도매업,"SI(시스템통합) 관련 소프트웨어, 중.대형 고속 레이져 프린터",2000.9.7,12월,한덕희,http://www.zungwon.co.kr,서울특별시
한양이엔지,45100,"건축기술, 엔지니어링 및 관련 기술 서비스업",반도체배관설비,2000.8.31,12월,"김형육,김덕림(공동대표이사)",http://www.hanyangkorea.com,경기도
누리플렉스,40160,소프트웨어 개발 및 공급업,"지능형검침인프라(AMI),에너지관리시스템, 플랫폼 SW",2000.8.29,12월,김영덕,http://www.nuriflex.co.kr,서울특별시
에쎈테크,43340,일반 목적용 기계 제조업,LPG밸브,2000.8.29,12월,"조시영, 조경호",http://www.essentech.co.kr,전북특별자치도
국순당,43650,알코올음료 제조업,탁주 및 약주,2000.8.24,12월,배상민,http://www.ksdb.co.kr,강원특별자치도
엘컴텍,37950,전자부품 제조업,"BLU(Back Light Unit), CCM(Compact Camera Module), Display용 EL",2000.8.24,12월,김충섭,http://www.elcomtec.co.kr,경기도
이오테크닉스,39030,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,2000.8.24,12월,"성규동,박종구(각자대표이사)",http://www.eotechnics.com,경기도
상상인,38540,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT 통합 솔루션,2000.8.18,12월,"유준원, 이민식(각자 대표이사)",http://www.sangsanginworld.co.kr,경기도
서울제약,18680,의약품 제조업,"정제,연질캅셀제,경질캅셀제,연고 및 크림제 등",2000.8.18,12월,"윤동현, 신봉환 (각자대표)",http://www.seoulpharma.com,충청북도
HLB파나진,46210,의료용품 및 기타 의약 관련제품 제조업,의료용품및 기타 의약관련 제품 제조업,2000.8.16,12월,장인근,http://www.hlbpanagene.com,대전광역시
나노엔텍,39860,의료용 기기 제조업,의료기기 및 실험기기,2000.8.16,12월,정찬일,http://www.nanoentek.com,서울특별시
오공,45060,기타 화학제품 제조업,"접착제,씰란트,광택제,연마제",2000.8.10,12월,김윤정,http://www.okong.com,인천광역시
솔고바이오,43100,의료용 기기 제조업,"가정용 온열치료기, 의료기구",2000.8.8,12월,김일,http://www.solco.co.kr,경기도
비츠로테크,42370,기타 금융업,"차단기, 개폐기",2000.8.3,12월,"장순상, 유병언, 장범수(각자대표)",http://www.vitzrotech.com,경기도
코아시아,45970,반도체 제조업,LED패키지,2000.8.3,12월,이희준 (단독대표),http://www.coasiacorp.co.kr,인천광역시
정상제이엘에스,40420,일반 교습 학원,어학교육업,2000.8.1,12월,박정흠,http://www.gojls.com,서울특별시
진양제약,7370,의약품 제조업,"소부날, 옥티란",2000.7.27,12월,"최재준, 최윤환(각자대표)",http://www.jinyangpharm.co.kr,서울특별시
지니뮤직,43610,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",디지털 음악 서비스 및 음원유통,2000.7.20,12월,Park Hyun Jin,http://www.geniemusic.co.kr,서울특별시
진성티이씨,36890,특수 목적용 기계 제조업,트랙롤라. 플로팅 씰,2000.7.20,12월,"윤성수, 윤준수(공동대표이사)",http://www.jinsungtec.com,경기도
현대에이치티,39010,통신 및 방송 장비 제조업,스마트홈 제조,2000.7.20,12월,이건구,http://www.hyundaiht.co.kr,서울특별시
삼아제약,9300,의약품 제조업,"노마에프, 아토크건조시럽, 코데날정, 코코시럽, 스마엘",2000.7.19,12월,허 준,http://www.samapharm.co.kr,강원특별자치도
파루,43200,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","온습도 조절기(에어쿨), 무인방제기(야호)",2000.7.19,12월,강문식,http://www.paru.co.kr,전라남도
에스씨디,42110,가정용 기기 제조업,전자렌지용 MOTOR 및 냉장고용 TIMER,2000.7.13,12월,오길호,http://www.sscd.co.kr,경기도
한국정보공학,39740,기타 전문 도매업,"그룹웨어, 자료관리시스템",2000.7.6,12월,유용석,http://www.kies.co.kr,경기도
디오,39840,의료용 기기 제조업,자동포장기계,2000.6.29,12월,"김진백, 한익재(공동대표)",http://dio.co.kr,부산광역시
네오위즈홀딩스,42420,소프트웨어 개발 및 공급업,지주사업,2000.6.27,12월,김상욱,http://www.neowiz.com,경기도
다산네트웍스,39560,통신 및 방송 장비 제조업,네트워크 통신장비,2000.6.22,12월,남민우,http://www.dasannetworks.com,경기도
바이오스마트,38460,전자부품 제조업,"M/S 카드제조업, IC 카드제조, 카드장비판매",2000.6.22,12월,윤호권,http://www.bio-smart.com,서울특별시
우리기술,32820,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업",2000.6.22,12월,노갑선,http://www.wooritg.com,서울특별시
안국약품,1540,의약품 제조업,"그랑파제, 토비콤-S",2000.6.15,12월,원덕권,http://www.ahn-gook.com,서울특별시
세중,39310,소프트웨어 개발 및 공급업,여행,2000.6.9,12월,"천세전,김기백,천호전",http://www.sejoong.com,서울특별시
우리기술투자,41190,기타 금융업,창업자에 대한 투자 및 융자,2000.6.9,12월,이정훈,http://www.wooricapital.co.kr,서울특별시
케이바이오,38530,생활용품 도매업,"실험용 시약, 과학기자재 등",2000.6.9,12월,조정영,http://www.kbiocompany.com,경기도
HRS,36640,합성고무 및 플라스틱 물질 제조업,실리콘 컴파운드제품 제조,2000.5.30,12월,김진성,http://www.hrssilicone.com,경기도
에스에이엠티,31330,기계장비 및 관련 물품 도매업,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업",2000.5.23,12월,박두진,http://www.isamt.com,서울특별시
위즈코프,38620,연료 소매업,인터넷 인프라 및 응용,2000.5.4,12월,정승환,http://www.wizit.com,서울특별시
이건홀딩스,39020,제재 및 목재 가공업,창호,2000.5.4,12월,"안기명, 박승준",http://www.eagon.com,인천광역시
파인디지털,38950,통신 및 방송 장비 제조업,"원격 RF 감시장치, 디지털 광 중계기, 노드분배기",2000.5.4,12월,김용훈,http://www.finedigital.com,경기도
나이스정보통신,36800,전기 통신업,카드 VAN사업,2000.5.3,12월,김용국,http://www.nicevan.co.kr,서울특별시
SG&G,40610,기타 운송관련 서비스업,생활정보신문,2000.4.27,12월,이 의 범,http://www.sgng.com,경기도
아이에이,38880,전자부품 제조업,"반도체 및 모듈, 제어기",2000.4.27,12월,"김동진, 이용준, 레이먼김 (공동대표이사)",http://www.ia-inc.kr,서울특별시
에스넷,38680,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네트워크장비 설치 및 납품, 유지보수",2000.4.27,12월,"유홍준, 장병강",http://www.snetsystems.co.kr,서울특별시
에스엠,41510,오디오물 출판 및 원판 녹음업,"음반(CD,MC),연예 대리",2000.4.27,12월,장철혁,http://smentertainment.com,서울특별시
쌍용정보통신,10280,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","클라우드,시스템통합(SI),네트워크 설계 및 구축,시스템운영(SM)",2000.4.14,12월,신장호,http://www.sicc.co.kr,서울특별시
쎄니트,37760,1차 철강 제조업,스테인레스 냉연강판,2000.4.7,12월,"최재관, 박승배(각자대표)",http://www.cenit.kr,경상남도
대성미생물,36480,의약품 제조업,"동물용 의약품, 미생물제재",2000.4.4,12월,"이동규, 이훈구 (각자대표)",http://www.dsmbio.com,경기도
에코플라스틱,38110,자동차 신품 부품 제조업,BUMPER 및 자동차TRIM류,2000.3.23,12월,한상,http://WWW.AP.CO.KR,경상북도
케이엠더블유,32500,통신 및 방송 장비 제조업,RF 부품 및 중계기,2000.3.21,12월,김덕용,http://www.kmw.co.kr,경기도
화성밸브,39610,일반 목적용 기계 제조업,"가스밸브, 매몰용접용 볼밸브, 온수분배기",2000.3.16,12월,"장원규, 장성필(각자대표)",http://www.hsvalve.co.kr,대구광역시
경남스틸,39240,1차 철강 제조업,"냉연강판,아연도강판, 산세코일, 열연아연도금강판, 전기아연도금강판 등",2000.3.7,12월,최석우,http://www.ksteel.co.kr,경상남도
마크로젠,38290,"그외 기타 전문, 과학 및 기술 서비스업","DNA Sequencing, Microarray, Genetically Engineered Mouse",2000.2.22,12월,김창훈,http://www.macrogen.com,서울특별시
희림,37440,"건축기술, 엔지니어링 및 관련 기술 서비스업",설계 및 감리용역,2000.2.3,12월,"정영균, 이목운, 허철호 (각자대표)",http://www.heerim.com,서울특별시
레드캡투어,38390,여행사 및 기타 여행보조 서비스업,"여행알선, 렌터카",2000.2.1,12월,인유성,http://www.redcap.co.kr,서울특별시
솔브레인홀딩스,36830,회사 본부 및 경영 컨설팅 서비스업,"반도체,디스플레이,2차전지 공정용 화학제품",2000.1.18,12월,정현석,http://www.soulbrainholdings.co.kr,경기도
에프에스티,36810,전자부품 제조업,"펠리클(반도체부품), 칠러장비, 반도체유통",2000.1.18,12월,장경빈,http://www.fstc.co.kr,경기도
코맥스,36690,통신 및 방송 장비 제조업,"홈네트워크시스템,CCTV 방송설비",2000.1.18,12월,변우석,http://www.commax.com,경기도
EG,37370,기초 화학물질 제조업,"산화철, 대기수처리방지시설, 무역",2000.1.11,12월,박지만,http://www.egcorp.co.kr,전라남도
감성코퍼레이션,36620,기타 전문 도매업,"의류, 의류디자인, 휴대폰 주변기기",2000.1.11,12월,김호선,http://www.gamsungcorp.co.kr,서울특별시
성도이엔지,37350,"건축기술, 엔지니어링 및 관련 기술 서비스업","반도체크린룸 시공, 반도체장비제조",2000.1.11,12월,"이언웅, 정영용(각자대표)",http://www.sungdokorea.com,서울특별시
제일테크노스,38010,"구조용 금속제품, 탱크 및 증기발생기 제조업",DECK PLATE,2000.1.11,12월,"나주영,최재우",http://www.jeil21c.co.kr,경상북도
무림SP,1810,"펄프, 종이 및 판지 제조업","아트지,CCP지",2000.1.4,12월,이도균,http://www.moorim.co.kr,서울특별시
세종텔레콤,36630,전기 통신업,WLL/GPS/위성DMB/VoIP 단말기,2000.1.4,12월,"김형진, 이병국 (각자대표)",http://www.sejongtelecom.net,서울특별시
심텍홀딩스,36710,통신 및 방송 장비 제조업,반도체용 인쇄회로기판,2000.1.4,12월,박광준,http://www.simmtechholdings.co.kr,충청북도
파세코,37070,가정용 기기 제조업,"창문형에어컨,석유스토브",2000.1.4,12월,유일한,http://www.paseco.co.kr,경기도
